Producer,Year,Ratings Average,WineType,January Max Temp (°C),January Min Temp (°C),January Avg Temp (°C),January Max Relative Humidity,January Min Relative Humidity,January Avg Relative Humidity,January Cumulative Rain (mm),January Cumulative Snow (mm),January Avg Cloud Cover (%),January Max Wind Speed (Km/h),January Min Wind Speed (Km/h),January Avg Wind Speed (Km/h),January Avg Daylight Hours,February Max Temp (°C),February Min Temp (°C),February Avg Temp (°C),February Max Relative Humidity,February Min Relative Humidity,February Avg Relative Humidity,February Cumulative Rain (mm),February Cumulative Snow (mm),February Avg Cloud Cover (%),February Max Wind Speed (Km/h),February Min Wind Speed (Km/h),February Avg Wind Speed (Km/h),February Avg Daylight Hours,March Max Temp (°C),March Min Temp (°C),March Avg Temp (°C),March Max Relative Humidity,March Min Relative Humidity,March Avg Relative Humidity,March Cumulative Rain (mm),March Cumulative Snow (mm),March Avg Cloud Cover (%),March Max Wind Speed (Km/h),March Min Wind Speed (Km/h),March Avg Wind Speed (Km/h),March Avg Daylight Hours,April Max Temp (°C),April Min Temp (°C),April Avg Temp (°C),April Max Relative Humidity,April Min Relative Humidity,April Avg Relative Humidity,April Cumulative Rain (mm),April Cumulative Snow (mm),April Avg Cloud Cover (%),April Max Wind Speed (Km/h),April Min Wind Speed (Km/h),April Avg Wind Speed (Km/h),April Avg Daylight Hours,May Max Temp (°C),May Min Temp (°C),May Avg Temp (°C),May Max Relative Humidity,May Min Relative Humidity,May Avg Relative Humidity,May Cumulative Rain (mm),May Cumulative Snow (mm),May Avg Cloud Cover (%),May Max Wind Speed (Km/h),May Min Wind Speed (Km/h),May Avg Wind Speed (Km/h),May Avg Daylight Hours,June Max Temp (°C),June Min Temp (°C),June Avg Temp (°C),June Max Relative Humidity,June Min Relative Humidity,June Avg Relative Humidity,June Cumulative Rain (mm),June Cumulative Snow (mm),June Avg Cloud Cover (%),June Max Wind Speed (Km/h),June Min Wind Speed (Km/h),June Avg Wind Speed (Km/h),June Avg Daylight Hours,July Max Temp (°C),July Min Temp (°C),July Avg Temp (°C),July Max Relative Humidity,July Min Relative Humidity,July Avg Relative Humidity,July Cumulative Rain (mm),July Cumulative Snow (mm),July Avg Cloud Cover (%),July Max Wind Speed (Km/h),July Min Wind Speed (Km/h),July Avg Wind Speed (Km/h),July Avg Daylight Hours,August Max Temp (°C),August Min Temp (°C),August Avg Temp (°C),August Max Relative Humidity,August Min Relative Humidity,August Avg Relative Humidity,August Cumulative Rain (mm),August Cumulative Snow (mm),August Avg Cloud Cover (%),August Max Wind Speed (Km/h),August Min Wind Speed (Km/h),August Avg Wind Speed (Km/h),August Avg Daylight Hours,September Max Temp (°C),September Min Temp (°C),September Avg Temp (°C),September Max Relative Humidity,September Min Relative Humidity,September Avg Relative Humidity,September Cumulative Rain (mm),September Cumulative Snow (mm),September Avg Cloud Cover (%),September Max Wind Speed (Km/h),September Min Wind Speed (Km/h),September Avg Wind Speed (Km/h),September Avg Daylight Hours,October Max Temp (°C),October Min Temp (°C),October Avg Temp (°C),October Max Relative Humidity,October Min Relative Humidity,October Avg Relative Humidity,October Cumulative Rain (mm),October Cumulative Snow (mm),October Avg Cloud Cover (%),October Max Wind Speed (Km/h),October Min Wind Speed (Km/h),October Avg Wind Speed (Km/h),October Avg Daylight Hours,November Max Temp (°C),November Min Temp (°C),November Avg Temp (°C),November Max Relative Humidity,November Min Relative Humidity,November Avg Relative Humidity,November Cumulative Rain (mm),November Cumulative Snow (mm),November Avg Cloud Cover (%),November Max Wind Speed (Km/h),November Min Wind Speed (Km/h),November Avg Wind Speed (Km/h),November Avg Daylight Hours,December Max Temp (°C),December Min Temp (°C),December Avg Temp (°C),December Max Relative Humidity,December Min Relative Humidity,December Avg Relative Humidity,December Cumulative Rain (mm),December Cumulative Snow (mm),December Avg Cloud Cover (%),December Max Wind Speed (Km/h),December Min Wind Speed (Km/h),December Avg Wind Speed (Km/h),December Avg Daylight Hours,Type
Quinta Vale D. Maria,2019,4.3,Tinto,16.8135,-3.5865002,5.779024425806452,100.0,30.84537,96.14241864516129,36.3,0.0,44.97311797193548,22.734219,0.0,5.739258838709677,9.595814870967741,22.9135,-1.5865,9.480910882142856,100.0,35.598324,95.33421664285716,14.4000001,0.0,48.22619045242857,22.728518,0.0,5.125309185714286,10.629948946428572,23.5635,1.9635,12.089373774193549,100.0,17.30836,90.6666119032258,28.3000002,0.0,33.12231172580645,22.608458,0.0,6.363976561290322,11.944231903225806,27.0635,3.4135,13.506277966666666,100.0,28.349928,92.67441266666667,76.0000014,0.21000001,56.20416646666667,23.233253,0.0,7.979755243333333,13.319910066666667,36.1135,7.3135,19.542397516129036,100.0,10.568775,81.00841174193549,14.3000002,0.0,36.65591407096775,22.007162,0.0,8.245382783870967,14.48835856451613,37.3635,8.613501,20.662110900000002,100.0,16.560335,88.73792783333333,36.7000001,0.0,42.487500311999995,25.161398,0.35999998,7.72372643,15.087929800000001,40.2635,13.913501,25.869682032258066,100.0,18.4515,85.58024119354839,11.099999799999999,0.0,26.728494938709677,19.296133,0.35999998,6.672738651612904,14.802653129032258,37.5635,13.4635,25.067465064516128,100.0,16.147152,87.98453364516129,21.3000003,0.0,27.616935589032256,20.240198,0.0,6.547897770967742,13.788713064516129,34.4635,11.7135,21.994055166666666,100.0,16.732908,86.29669506666667,26.000000049999997,0.0,34.35694443333333,21.479666,0.35999998,6.865741356666666,12.477137983333334,31.113499,6.1135,17.02915858064516,100.0,22.695015,95.63197006451614,70.399999,0.0,59.58602120967742,22.007162,0.0,6.094117277419355,11.110089564516128,22.613499,2.7135,11.939611256666666,100.0,45.152077,94.34906286666666,99.9000013,0.0,69.27222201666667,22.159746,0.71999997,8.42195262,9.903695316666667,17.863499,-0.7364999,9.489642670967742,100.0,48.82085,95.36184232258064,145.6000004,0.0,66.77822583870967,34.45484,0.0,7.201181296774194,9.267921935483871,
Quinta da Romaneira,2009,4.3,Tinto,15.323,0.97300005,10.598537658064517,100.0,45.251137,90.69534635483872,96.3000014,0.0,60.58145109677419,50.5848,0.5091169,18.195384512903228,9.820968629032258,19.223,5.973,11.337657714285713,99.31813,47.76741,91.10591192857143,69.6999993,0.0,30.176339167142856,50.77149,0.35999998,13.783182275,10.768788428571428,23.522999,7.9230003,14.119706806451614,100.0,33.837685,87.73361348387097,13.0,0.0,21.542473338709677,46.283455,0.35999998,17.57291085483871,11.974597000000001,23.022999,8.873,13.298625066666666,99.66763,39.135117,89.06587413333334,54.500000299999996,0.0,43.85652743,34.726475,1.8,17.3790348,13.232173466666666,29.672998,11.173,17.142018483870967,96.77387,25.810719,86.36771877419355,25.1,0.0,24.757661375806453,33.709534,0.0,16.32891635483871,14.294142338709676,30.223,14.823,20.2569575,99.99999,38.43246,89.9554777,28.3000002,0.0,34.27347247666667,27.943514,2.0991426,14.900266966666667,14.827450433333333,30.573,15.573,20.378442677419354,98.14831,27.48754,88.92104516129032,2.4,0.0,15.514784911290324,36.516495,3.6179552,19.55974033870968,14.557987838709677,31.522999,15.773,21.616009677419356,97.21287,35.254593,87.7072884516129,1.7,0.0,10.753897982580646,33.574707,3.096837,19.77756551612903,13.628787048387096,29.623,15.523,20.689041266666667,98.128555,27.18823,87.3627457,2.4000001,0.0,17.8423615896,31.786186,0.35999998,15.112668000000001,12.42632315,28.873,12.523,19.20391296774194,100.0,27.01239,92.15798329032258,45.8,0.0,39.00336032774194,42.918583,0.0,12.822374958064517,11.174637354838708,21.123,9.723001,15.511610999999998,99.66631,53.565815,91.4079901,80.0000004,0.0,60.892917600000004,37.87535,0.35999998,18.198812373333332,10.0772995,17.323,2.9729998,12.675755483870967,98.38845,43.08771,90.96000629032258,171.6000003,0.0,58.67876387096774,56.002853,1.8,20.906517483870967,9.51104770967742,
Quinta da Romaneira,2011,4.2,Tinto,16.123,4.323,11.316951887096774,100.0,34.832924,89.17499438709677,57.3000001,0.0,53.62768816129032,39.47708,1.0182338,16.72625109677419,9.809181387096775,18.473,5.073,11.799413767857143,100.0,47.391087,90.26460103571428,75.3000001,0.0,38.140625,53.919537,0.71999997,18.229496571428573,10.75101825,21.873,6.5230002,12.43166935483871,100.0,42.23346,90.79641448387098,56.20000024,0.0,36.42325282890323,31.394394,0.35999998,13.78934391935484,11.95360314516129,25.772999,11.573,17.006471766666667,97.7433,39.4741,89.2522802,64.3,0.0,29.16180594653333,33.3559,0.8049845,15.12205688,13.213657633333334,28.422998,11.873,18.767892,96.8887,39.05391,90.96727487096774,60.6,0.0,29.340860722580643,30.811037,1.609969,14.32086114516129,14.279813532258064,31.922998,13.823,19.533346400000003,99.37845,38.437126,86.7651278,2.5,0.0,21.044583646466666,35.97299,1.1384199,18.84251233333333,14.8249259,29.172998,15.223001,19.639397000000002,99.050644,39.712322,89.26781035483872,0.30000000000000004,0.0,19.82029541735484,38.332817,2.9024127,23.799904548387097,14.568204161290323,33.023003,15.473001,20.718026322580645,97.83692,24.709938,90.21380951612903,9.60000004,0.0,32.309004887096776,32.023815,0.0,17.799546935483868,13.645885516129033,28.723,15.123,20.4989023,99.68302,26.581,89.82387023333334,5.7,0.0,20.268194553333334,39.30435,0.35999998,15.007296833333333,12.446677783333334,30.823,12.723001,19.835297806451614,99.37012,21.074392,86.46443129032258,57.7999992,0.0,16.284542931612904,49.426304,0.35999998,16.145737087096773,11.19396414516129,21.272999,8.223001,14.093972166666667,100.0,52.524506,92.57744296666667,151.60000124,0.0,42.892639931666665,45.42424,0.8049845,15.95166858,10.092444383333333,16.573,6.123,11.899411435483872,99.66605,49.516212,90.01154696774194,8.00000004,0.0,34.862903064516125,33.092598,0.8049845,14.579163032258066,9.513510129032259,
Quinta da Romaneira,2012,4.3,Tinto,16.823,5.723,10.709156161290322,99.66098,46.972527,90.40322241935483,13.50000004,0.0,23.883333051612905,30.78368,0.8049845,12.196489177419355,9.804055048387097,17.922998,1.7730001,9.838804751724139,100.0,25.847174,83.60338213793104,0.4,0.0,7.8784480748275865,37.16553,1.2979984,15.679046344827587,10.761100586206895,23.873,6.373,14.064800870967742,99.00541,21.624655,86.64230738709678,23.4,0.0,26.97540354064516,29.869154,0.35999998,13.493806361290321,11.985634306451614,20.172998,7.9730005,13.044666716666667,100.0,39.777336,87.04755746666666,25.60000029,0.0,51.171249259999996,42.2613,0.35999998,18.37960215,13.243002350000001,29.623,8.973001,17.23966635483871,100.0,39.36322,90.16411683870967,70.7000001,0.0,37.52741946445161,32.854805,1.9386592,16.504991641935483,14.301342225806453,32.773003,13.673,19.415916266666667,99.36985,34.977432,89.95729313333332,3.4000001,0.0,32.78027771666667,31.89608,1.2979984,17.674717766666667,14.828501583333333,32.423,14.973001,20.290270741935483,96.59647,23.213533,86.96593974193549,0.1,0.0,10.981048168193547,33.626774,1.484318,21.53296677419355,14.551757258064516,30.323,15.723001,21.23630564516129,100.0,23.908396,89.94616167741935,4.9,0.0,17.311155996709676,34.417206,1.484318,16.514185177419353,13.61870420967742,31.373,15.223001,21.369388133333334,100.0,15.38552,86.31176090000001,23.5,0.0,23.73152821,30.758411,0.0,13.514489746666667,12.415047583333335,24.772999,10.023,17.262717129032257,99.68737,44.891632,93.37767683870968,96.7000001,0.0,40.74018855806452,28.930204,0.8049845,13.486522838709677,11.164139838709676,19.223,7.623,13.5012639,99.043686,48.99831,89.75212889999999,146.4000002,0.0,50.757638400666664,40.513996,1.0182338,17.970511066666667,10.069308583333333,17.373,5.323,12.484693645161292,99.67229,51.931484,93.01719151612903,64.2000001,0.0,52.8629030967742,41.28872,1.8,13.911056770967742,9.509958435483872,top_ranked
Quinta da Romaneira,2014,4.2,Tinto,17.223,8.623,12.470177483870968,98.655365,56.61743,90.34520393548387,101.80000065,0.0,65.40295712903226,53.65087,2.5959969,21.56908358064516,9.815787241935483,16.073,6.0230002,11.782449678571428,97.75717,52.497154,90.62894639285715,123.6999992,0.0,71.11874971428571,57.686565,1.08,21.126907214285715,10.76120444642857,20.573,6.4230003,12.801360274193549,100.0,41.876297,89.1184379032258,42.39999924,0.0,40.24314469483871,39.134167,1.4399999,17.169439687096773,11.965174806451612,22.823,9.723001,14.736333300000002,100.0,56.798107,93.45264896666667,54.4,0.0,49.380972156666665,39.40479,1.2979984,15.042244273333333,13.223807200000001,26.723,10.973001,16.739263,95.59233,36.5903,86.55044674193549,32.50000005,0.0,28.627150174193545,34.04047,0.8049845,20.418874870967745,14.287401451612903,31.522999,11.873,18.947374333333336,97.80052,26.302038,88.87678516666666,22.2,0.0,25.39041656466667,29.723444,0.35999998,16.1282494,14.8258067,29.922998,16.022999,20.430593322580645,98.75226,24.703058,90.69547916129032,3.1,0.0,24.08588664567742,32.491867,0.35999998,19.204869696774193,14.56231179032258,28.172998,16.123,20.550418580645164,98.760765,37.137047,91.86921793548387,0.30000000000000004,0.0,21.679435117548387,34.597477,2.8799999,19.037296322580648,13.635789290322581,28.823,16.422998,20.321888066666666,100.0,43.757248,95.78771473333333,117.6000001,0.0,38.81513937666667,36.388508,0.71999997,12.363375423333334,12.43545595,28.022999,13.923,19.615270548387098,100.0,45.053215,90.6087004516129,75.799999,0.0,40.05725831290323,39.777966,1.2979984,14.854033274193549,11.182990854838708,20.522999,9.523,15.126333266666666,100.0,57.35557,91.361599,169.90000030000002,0.0,57.5734722,44.309258,3.319036,17.854398266666667,10.084675616666667,16.922998,4.373,11.204317277419355,99.659355,41.07578,88.64511816129031,32.9,0.0,25.974193725612903,35.105072,1.1384199,17.896704951612904,9.512409967741934,
Quinta da Romaneira,2015,4.2,Tinto,15.473001,4.7730002,10.533820129032259,100.0,55.09033,90.84135267741935,42.7999991,0.0,35.70618238903226,47.391647,0.35999998,17.843614141935486,9.810173467741937,15.423,4.123,10.528282814285715,99.65759,45.484226,86.33804942857144,9.8999999,0.0,42.21354196428571,42.894417,1.2979984,21.348257964285715,10.752052660714286,20.873,7.7230005,12.614868322580646,98.33289,35.154003,87.48977538709677,17.5,0.0,32.75120975483871,46.69604,1.8,19.48527835483871,11.95468293548387,24.922998,9.873,15.0848055,99.66892,40.339516,91.5005627,54.8000002,0.0,44.91569483333333,31.178993,1.0182338,12.362836316666666,13.214388916666667,28.573,10.523,18.083953935483873,100.0,27.139826,86.09176725806452,18.7,0.0,23.938440887096775,45.92787,1.8,18.913579306451613,14.280232306451614,31.773,13.373,20.450777133333336,95.666595,28.090605,86.43570703333333,5.0,0.0,20.14847209766667,31.079071,0.71999997,16.230753966666665,14.824735500000001,28.223,15.973001,20.950217,95.71345,40.801582,90.99531312903225,0.1,0.0,22.85376327032258,34.674183,4.1046314,21.348845338709676,14.567277451612902,30.623,16.073,21.07501535483871,99.6875,31.069258,90.7830189032258,1.7,0.0,23.852956802580643,34.428497,1.8,16.890061822580645,13.64490585483871,27.473,14.673,19.437929766666667,95.62722,30.541887,89.3396922,8.2,0.0,23.339305613333334,35.9153,0.35999998,16.892886066666666,12.44538565,24.672998,13.773,18.023200741935483,99.36056,47.46741,91.95347551612903,98.1999998,0.0,49.39247351612903,48.945435,0.35999998,15.372003664516129,11.193111258064516,22.922998,7.873,15.281541333333333,100.0,47.170254,93.92816760000001,35.9,0.0,27.599583464,39.875587,0.8049845,14.983511243333334,10.091715800000001,18.573,6.873,14.068430161290323,100.0,55.385273,93.49643993548388,60.400000139999996,0.0,47.14704359354839,39.79262,0.8049845,14.734718287096774,9.513676016129033,most_user_rated
Quinta da Romaneira,2016,4.2,Tinto,18.272999,6.5230002,13.355459677419354,99.67909,48.960457,90.75887051612902,76.40000049,0.0,61.21680165483871,44.12754,1.2979984,18.03878057419355,9.80504358064516,17.073,6.073,11.978459937931033,96.82905,44.813133,86.93822551724138,65.30000045,0.0,46.85675306882759,50.765106,2.4149535,23.156739172413793,10.762116862068964,16.623,7.0230002,11.825553741935485,97.984276,48.14929,89.1416259032258,25.6000001,0.0,38.64892390632258,43.577847,0.71999997,19.02647094516129,11.986989112903226,20.922998,7.4230003,13.583347233333335,99.33649,50.930893,90.7509826,68.7,0.0,43.97263940993333,39.345543,1.8,20.078881850000002,13.243865783333332,26.873,11.373,15.782274032258064,99.03889,31.636118,90.8681925483871,130.10000134,0.0,40.10322558064516,38.42568,0.5091169,18.893751258064515,14.302005741935483,28.373,14.473001,19.417235533333333,100.0,44.012035,89.32966443333333,2.30000005,0.0,22.467222254533333,35.16225,0.5091169,19.342306450000002,14.828331200000001,31.773,15.723001,22.052770548387098,97.20551,25.492752,86.1380356451613,3.0,0.0,10.26249986916129,35.80688,1.9386592,19.25187937096774,14.550996725806451,33.073,16.623,22.51117112903226,96.63964,24.584885,85.31003403225806,0.0,0.0,11.244623508967742,32.23357,0.35999998,19.18793077419355,13.617849435483873,35.473,15.473001,21.021055033333333,97.478325,27.087967,89.4978733,15.7,0.0,15.118611041333335,31.353085,1.1384199,17.037186133333332,12.414022933333333,26.373,14.323,18.06782464516129,100.0,39.272064,93.21778929032259,70.6,0.0,40.44543029032258,33.371437,1.2979984,13.654554516129034,11.163350629032259,20.573,7.823,14.4395276,100.0,43.420044,90.23008516666667,87.00000105,0.0,45.42625017666667,40.757977,0.8049845,15.93113352,10.068728616666668,18.172998,7.1730003,12.507005548387097,100.0,54.519573,91.9319366451613,51.0,0.0,29.08629042580645,39.71438,0.0,15.194400393548387,9.510077500000001,
Quinta da Romaneira,2017,4.4,Tinto,17.566502,1.1165,10.17718520967742,100.0,35.42753,90.63616316129033,79.30000115,0.0,35.17513457741936,36.8486,1.484318,12.202996661290323,9.822597048387097,19.1665,4.2165,12.147005875000001,97.995255,46.436897,91.14458964285714,62.3999999,0.0,43.330506571428565,34.247337,1.0182338,14.623217375,10.77117107142857,23.9165,5.7665,13.193314693548386,100.0,29.334496,89.89188922580645,70.3,0.0,43.02258051612903,36.44722,1.1384199,13.210493274193547,11.976815822580646,25.4165,9.2664995,16.769069766666668,98.077705,29.227713,87.30906916666666,4.0,0.0,20.42513934726667,34.776817,0.8049845,11.608131420000001,13.234079033333334,31.066502,9.6165,18.284847112903226,98.412384,27.514256,89.92835038709678,84.70000015,0.0,28.735618867741934,34.07091,0.71999997,13.28169364516129,14.295252822580645,38.5665,14.5164995,21.409209066666666,98.46116,21.270563,86.25300130000001,0.7000000000000001,0.0,17.026666894666665,28.36471,0.5091169,13.872212433333335,14.827014516666667,32.5665,15.0665,21.49371864516129,95.942894,18.04543,86.5465568064516,3.0,0.0,14.741532093548388,30.124065,0.71999997,15.350878941935484,14.556402,33.9165,15.666499,22.037266967741935,99.68997,16.477015,86.12200516129033,2.3000001,0.0,11.755107470967742,31.170673,1.2979984,14.387536725806452,13.626353177419354,33.1665,11.6665,19.8315007,100.0,21.535103,87.75103023333332,0.6,0.0,11.660416789533334,29.723444,0.8049845,14.533821393333334,12.424175700000001,32.3665,13.1665,20.031688774193547,100.0,19.684227,84.89133867741936,24.900001,0.0,20.055645385419353,24.884306,0.5091169,10.657313470967742,11.172516774193548,20.716501,7.3164997,14.099694483333334,100.0,39.935463,88.7532564,46.6,0.0,23.409028182133333,28.820242,0.35999998,12.700646916666667,10.076230400000002,17.316502,4.7165,11.108233790322581,99.67418,43.43715,90.36283306451612,31.199999599999998,0.0,31.245161632258064,50.816135,0.35999998,12.135807961290322,9.511246000000002,best_user_rated
Quinta da Romaneira,2018,4.3,Tinto,17.4165,4.5165,11.224295696774195,100.0,46.651707,90.12439996774192,45.6,0.0,32.20981178387097,30.962095,1.609969,13.452596993548388,9.816441112903227,18.8665,4.0165,10.527660571428571,100.0,34.133034,85.21065371428571,38.40000039,0.0,34.35491087142857,36.50052,1.2979984,14.260472803571428,10.762292642857144,20.8665,6.0165,12.06535737096774,97.60864,43.238705,88.63546729032258,160.5000011,0.0,56.34045732258065,51.692287,2.16,19.540997274193547,11.966212306451613,25.966501,7.9165,13.570388750000001,100.0,45.536022,91.81713450000001,102.6000002,0.0,41.79819513333334,38.017094,0.35999998,14.03536736,13.224907616666666,27.5165,8.7165,16.155747677419352,100.0,31.032518,89.87781874193549,18.700001,0.0,28.68642475316129,28.47643,0.35999998,12.057364719354839,14.288107612903225,34.9165,12.7664995,18.77643085,98.43228,27.028576,92.4937955,20.100000039999998,0.0,36.038333566333336,32.789658,0.35999998,13.248981683333334,14.825986066666667,27.6665,14.7664995,20.136729161290322,98.40014,46.107697,93.86182622580645,6.699999999999999,0.0,24.84744582516129,26.052162,2.8116899,12.761031122580645,14.561794725806452,41.1165,16.566502,23.725909580645162,96.273766,17.125532,85.39615151612904,0.0,0.0,8.308064519419355,28.410364,0.5091169,12.652568516129032,13.634911596774193,35.3165,15.1665,22.621431299999998,100.0,24.371672,87.593327,5.3,0.0,13.802361313133334,26.717722,0.35999998,9.893920353333334,12.434507499999999,30.216501,8.8165,17.930143145161292,99.03588,16.902864,86.74240280645161,50.6999996,0.0,25.38077987735484,64.812996,1.0182338,12.932528619354839,11.182061048387096,19.2665,6.6165,13.497541616666666,100.0,55.70519,93.44330136666667,158.0999999,0.0,44.46819503333334,35.29102,1.2979984,12.364327023333335,10.083883966666667,19.3665,6.1665,11.921808919354838,100.0,54.294754,95.24410306451612,27.4,0.0,37.57338727870968,36.23682,1.08,10.321772867741934,9.512128564516129,
Pormenor,2013,3.9,Tinto,17.7745,-0.5754999,8.55225531935484,100.0,55.064392,97.67125306451614,85.6000003,0.91,75.40860191419355,26.739542,0.35999998,7.831550483870967,9.608010435483871,16.824501,1.1245,8.216389857142858,100.0,42.604694,93.19849714285715,44.39999994,2.87,59.63095282142857,27.511158,0.5091169,7.962289003571429,10.648572035714285,17.8745,1.2245,10.596475812903225,99.288414,36.10198,93.05725558064516,184.6000001,0.0,75.58736516129032,30.04221,0.8049845,10.602085809677419,11.965677532258063,26.3745,2.1745,13.529569383333333,99.66313,28.624947,88.34192393333333,48.0000004,0.0,56.76944411,22.657131,0.35999998,9.297404923333334,13.338852333333334,25.8245,6.2745,15.580548629032258,99.67037,26.939817,88.35389170967743,23.4000001,0.0,44.680107549612906,20.140705,0.0,7.8139031290322585,14.50290635483871,35.8245,10.6245,21.071305600000002,97.13779,10.691152,79.52870126666667,4.9,0.0,32.05138852893334,19.917469,0.5091169,9.313491956666667,15.0900625,40.224503,15.7745,27.291771741935484,93.48031,11.659368,76.9280384516129,13.0000004,0.0,21.880376362387096,17.873556,0.35999998,7.210617687096774,14.792053596774192,38.7745,14.5245,26.259177709677417,92.37284,11.277156,75.97274825806453,0.1,0.0,11.15994628916129,19.137648,0.5091169,8.173052422580646,13.770594596774194,35.7745,13.6744995,23.390472266666666,98.77199,15.466353,81.0026331,42.8,0.0,35.63194431226667,20.633371,0.5091169,7.5681863133333325,12.456363166666668,26.0745,6.9744997,17.001919403225806,100.0,41.770565,94.0005945483871,119.3,0.0,54.47311839064516,25.20257,0.0,7.844532490322581,11.089793693548389,19.5745,1.0245,10.619430616666667,100.0,46.93517,93.26905376666667,6.1000001,0.0,47.90138897,26.121714,0.8049845,8.403388006666667,9.8883756,15.3245,-0.92550004,7.228666722580645,100.0,48.45636,95.30113970967743,97.90000004,0.0,57.69354784516129,30.811037,0.0,7.628871341935484,9.265708532258065,
Pormenor,2014,3.9,Tinto,18.1745,2.3245,9.913209677419355,100.0,50.987904,95.2289078064516,117.9,0.0,79.33064470967741,31.151962,0.35999998,10.3364769,9.601194258064517,16.6245,1.1245,9.166687535714287,99.64811,47.301983,94.2723305,139.3000001,0.07,79.87202385714285,33.190357,1.484318,11.91154009642857,10.638747017857142,22.2245,2.4745,12.082295661290324,100.0,33.16148,91.41159596774193,33.80000045,0.0,49.157258274709676,28.449112,0.35999998,8.385638719354839,11.954188387096774,27.9245,5.7745,15.627833383333332,99.67445,37.820923,95.40770309999999,59.4000002,0.0,63.74027765,23.584808,0.35999998,7.733376730000001,13.328754066666667,29.8745,7.4744997,17.807295758064516,100.0,11.837268,83.61600283870968,49.500000099999994,0.0,47.52553757096774,23.847115,0.71999997,9.600091219354839,14.495066596774192,34.5245,10.1744995,21.384500066666664,98.70543,19.117533,86.56098673333334,20.1000002,0.0,36.381944356666665,24.675106,0.5091169,8.257723726666667,15.088716133333332,38.674503,13.3245,24.774768838709676,97.174644,15.153887,81.85690432258065,10.8000002,0.0,21.92338744432258,19.174856,0.0,8.35402284516129,14.797841693548387,34.8745,13.9745,24.00622038709677,99.377975,17.08687,85.23336106451612,4.60000009,0.0,32.52419366890323,20.008356,0.35999998,7.837046474193548,13.779730532258064,37.3245,11.9244995,21.814152733333334,99.361786,20.650757,91.51277543333335,49.10000034,0.0,47.004166441,22.450264,0.5091169,6.73547849,12.467498666666668,28.8245,11.3745,19.468384451612902,99.67935,35.496376,92.2114318064516,87.2000003,0.0,59.76344077419355,24.36591,0.35999998,7.148501280645161,11.100017935483871,22.1745,4.6745,12.493736116666668,100.0,53.912067,96.54958786666666,156.60000255,0.0,77.27222226666666,26.00486,0.35999998,8.379835396666667,9.896905199999999,15.2745,-0.52549994,7.166704238709678,100.0,39.169624,96.58441903225807,29.1,0.0,57.01075262903226,18.089775,0.0,5.104317451612903,9.266863096774195,
Pormenor,2015,4.1,Tinto,14.7745,-0.12549996,6.438478461290322,99.66128,51.274498,96.84998493548387,40.200000450000005,0.8400000000000001,55.61962370967742,23.444265,0.0,6.4320249290322575,9.595014838709679,14.5745,-0.42550004,8.011404635714285,98.99679,35.375362,91.21127225,18.0000003,0.28000000999999997,61.56398885714286,24.993437,0.71999997,9.627495210714287,10.628729196428571,24.5745,3.0245,12.295266096774194,100.0,27.544523,88.23773916129032,6.2000001,0.0,45.720430083870966,24.448214,0.5091169,8.474821222580646,11.942736387096774,26.4245,6.9245,15.700958366666667,100.0,22.357193,89.65393963333332,51.4000007,0.0,61.57083382333334,20.056877,0.0,7.724251476666667,13.318453666666667,33.5245,9.5745,20.095333322580647,98.10564,16.987255,81.00173235483871,29.8000005,0.0,43.548386859290325,27.21038,0.35999998,9.32669486451613,14.487180096774193,40.974503,12.3745,24.641097266666666,96.58751,13.428107,81.2833411,31.5,0.0,34.21388854573333,18.171976,0.0,7.155777586666667,15.087531933333334,39.0245,16.7245,26.918384741935483,93.98449,15.470902,81.55249241935483,13.8,0.0,23.95161326967742,17.555305,0.0,7.50949105483871,14.803317112903226,37.5245,14.5745,24.568855,98.74081,15.208498,82.93846709677419,8.3,0.0,31.256720207741935,28.001427,0.5091169,8.07418434516129,13.789719161290323,31.2745,10.8245,20.8126252,99.66816,19.489902,84.8277392,44.099999999999994,0.0,36.75000023,29.853966,0.35999998,7.688913956666667,12.478338299999999,27.8245,6.4744997,16.708438274193547,99.03705,25.752846,91.52351822580646,132.4000011,0.0,62.986559096774194,24.066206,0.35999998,8.568906603225805,11.111079451612904,23.8745,1.9245,12.264083383333334,100.0,50.48277,97.40108239999999,43.4000001,0.0,58.888888550000004,22.288042,0.0,5.646520316666667,9.904639833333333,19.0245,1.6245,10.414956938709677,100.0,44.45677,96.53002822580645,48.300000600000004,0.0,77.21505458064517,24.522316,0.5091169,6.620679216129032,9.268259806451614,
