ID,Producer_v,Year_v,Ratings Average,Reviews Count,Type,WineType,Producer/Year
1818886,Clos du Bois,2005,4.2,19,,red blend,Clos du Bois 2005
1941353,Clos du Bois,2004,4.4,10,best_user_rated,red blend,Clos du Bois 2004
1688200,Clos du Bois,2003,4.2,11,,red blend,Clos du Bois 2003
170056139,Cornell,2019,4.5,13,best_user_rated,cabernet sauvignon,Cornell 2019
158838821,Cornell,2018,4.5,13,,cabernet sauvignon,Cornell 2018
152052037,Cornell,2017,4.5,15,,cabernet sauvignon,Cornell 2017
143987934,Cornell,2016,4.5,10,latest_available,cabernet sauvignon,Cornell 2016
143987923,Cornell,2015,4.3,22,oldest_available,cabernet sauvignon,Cornell 2015
148808301,Cornell,2014,4.4,42,most_user_rated,cabernet sauvignon,Cornell 2014
23529259,Cornell,2013,4.5,22,top_ranked,cabernet sauvignon,Cornell 2013
169035833,Decoy,2021,4.1,50,best_user_rated,red,Decoy 2021
165693899,Decoy,2019,4.1,160,critic_favorite,red,Decoy 2019
165382096,Decoy,2018,4.0,272,most_user_rated,red,Decoy 2018
169035833,Decoy,2021,4.1,50,best_user_rated,red,Decoy 2021
165693899,Decoy,2019,4.1,160,critic_favorite,red,Decoy 2019
165382096,Decoy,2018,4.0,272,most_user_rated,red,Decoy 2018
167624614,Details,2021,4.1,28,best_user_rated,cabernet sauvignon,Details 2021
165593771,Details,2019,4.1,102,top_ranked,cabernet sauvignon,Details 2019
165463813,Details,2018,4.1,368,most_user_rated,cabernet sauvignon,Details 2018
167485656,Ferrari Carano,2018,4.5,20,,carano,Ferrari Carano 2018
154203236,Ferrari Carano,2017,4.4,7,,carano,Ferrari Carano 2017
149124112,Ferrari Carano,2016,4.5,18,,carano,Ferrari Carano 2016
24464273,Ferrari Carano,2015,4.6,32,best_user_rated,carano,Ferrari Carano 2015
8821459,Ferrari Carano,2014,4.5,29,price_qpr,carano,Ferrari Carano 2014
2331813,Ferrari Carano,2013,4.5,30,top_ranked,carano,Ferrari Carano 2013
8874856,Ferrari Carano,2012,4.4,38,,carano,Ferrari Carano 2012
1778721,Ferrari Carano,2009,4.2,36,,carano,Ferrari Carano 2009
1916024,Ferrari Carano,2008,4.4,21,,carano,Ferrari Carano 2008
1372511,Ferrari Carano,2007,4.4,30,most_user_rated,carano,Ferrari Carano 2007
1298466,Ferrari Carano,2006,4.3,19,,carano,Ferrari Carano 2006
91181,Ferrari Carano,2005,4.3,20,,carano,Ferrari Carano 2005
5028,Ferrari Carano,2004,4.1,11,,carano,Ferrari Carano 2004
1424618,Ferrari Carano,2003,3.9,15,,carano,Ferrari Carano 2003
167485656,Ferrari Carano,2018,4.5,20,,carano,Ferrari Carano 2018
154203236,Ferrari Carano,2017,4.4,7,,carano,Ferrari Carano 2017
149124112,Ferrari Carano,2016,4.5,18,,carano,Ferrari Carano 2016
24464273,Ferrari Carano,2015,4.6,32,best_user_rated,carano,Ferrari Carano 2015
8821459,Ferrari Carano,2014,4.5,29,price_qpr,carano,Ferrari Carano 2014
2331813,Ferrari Carano,2013,4.5,30,top_ranked,carano,Ferrari Carano 2013
8874856,Ferrari Carano,2012,4.4,38,,carano,Ferrari Carano 2012
1778721,Ferrari Carano,2009,4.2,36,,carano,Ferrari Carano 2009
1916024,Ferrari Carano,2008,4.4,21,,carano,Ferrari Carano 2008
1372511,Ferrari Carano,2007,4.4,30,most_user_rated,carano,Ferrari Carano 2007
1298466,Ferrari Carano,2006,4.3,19,,carano,Ferrari Carano 2006
91181,Ferrari Carano,2005,4.3,20,,carano,Ferrari Carano 2005
5028,Ferrari Carano,2004,4.1,11,,carano,Ferrari Carano 2004
1424618,Ferrari Carano,2003,3.9,15,,carano,Ferrari Carano 2003
167485656,Ferrari Carano,2018,4.5,20,,carano,Ferrari Carano 2018
154203236,Ferrari Carano,2017,4.4,7,,carano,Ferrari Carano 2017
149124112,Ferrari Carano,2016,4.5,18,,carano,Ferrari Carano 2016
24464273,Ferrari Carano,2015,4.6,32,best_user_rated,carano,Ferrari Carano 2015
8821459,Ferrari Carano,2014,4.5,29,price_qpr,carano,Ferrari Carano 2014
2331813,Ferrari Carano,2013,4.5,30,top_ranked,carano,Ferrari Carano 2013
8874856,Ferrari Carano,2012,4.4,38,,carano,Ferrari Carano 2012
1778721,Ferrari Carano,2009,4.2,36,,carano,Ferrari Carano 2009
1916024,Ferrari Carano,2008,4.4,21,,carano,Ferrari Carano 2008
1372511,Ferrari Carano,2007,4.4,30,most_user_rated,carano,Ferrari Carano 2007
1298466,Ferrari Carano,2006,4.3,19,,carano,Ferrari Carano 2006
91181,Ferrari Carano,2005,4.3,20,,carano,Ferrari Carano 2005
5028,Ferrari Carano,2004,4.1,11,,carano,Ferrari Carano 2004
1424618,Ferrari Carano,2003,3.9,15,,carano,Ferrari Carano 2003
167485656,Ferrari Carano,2018,4.5,20,,carano,Ferrari Carano 2018
154203236,Ferrari Carano,2017,4.4,7,,carano,Ferrari Carano 2017
149124112,Ferrari Carano,2016,4.5,18,,carano,Ferrari Carano 2016
24464273,Ferrari Carano,2015,4.6,32,best_user_rated,carano,Ferrari Carano 2015
8821459,Ferrari Carano,2014,4.5,29,price_qpr,carano,Ferrari Carano 2014
2331813,Ferrari Carano,2013,4.5,30,top_ranked,carano,Ferrari Carano 2013
8874856,Ferrari Carano,2012,4.4,38,,carano,Ferrari Carano 2012
1778721,Ferrari Carano,2009,4.2,36,,carano,Ferrari Carano 2009
1916024,Ferrari Carano,2008,4.4,21,,carano,Ferrari Carano 2008
1372511,Ferrari Carano,2007,4.4,30,most_user_rated,carano,Ferrari Carano 2007
1298466,Ferrari Carano,2006,4.3,19,,carano,Ferrari Carano 2006
91181,Ferrari Carano,2005,4.3,20,,carano,Ferrari Carano 2005
5028,Ferrari Carano,2004,4.1,11,,carano,Ferrari Carano 2004
1424618,Ferrari Carano,2003,3.9,15,,carano,Ferrari Carano 2003
31188928,Fisher Vineyards,2013,4.5,10,,cabernet sauvignon,Fisher Vineyards 2013
14441634,Fisher Vineyards,2011,4.5,15,top_ranked,cabernet sauvignon,Fisher Vineyards 2011
5250853,Fisher Vineyards,2010,4.5,13,,cabernet sauvignon,Fisher Vineyards 2010
3988737,Fisher Vineyards,2009,4.6,17,best_user_rated,cabernet sauvignon,Fisher Vineyards 2009
4191645,Fisher Vineyards,2006,4.4,18,most_user_rated,cabernet sauvignon,Fisher Vineyards 2006
167235780,Frei Brothers,2021,4.0,110,,cabernet sauvignon,Frei Brothers 2021
162906176,Frei Brothers,2020,4.1,210,best_user_rated,cabernet sauvignon,Frei Brothers 2020
159874962,Frei Brothers,2019,4.1,279,price_qpr,cabernet sauvignon,Frei Brothers 2019
156615212,Frei Brothers,2018,4.1,679,top_ranked,cabernet sauvignon,Frei Brothers 2018
150275269,Frei Brothers,2017,4.0,627,,cabernet sauvignon,Frei Brothers 2017
113104799,Frei Brothers,2016,4.1,599,,cabernet sauvignon,Frei Brothers 2016
14665879,Frei Brothers,2015,4.0,589,,cabernet sauvignon,Frei Brothers 2015
5780838,Frei Brothers,2014,4.0,646,most_user_rated,cabernet sauvignon,Frei Brothers 2014
5426035,Frei Brothers,2013,3.9,406,,cabernet sauvignon,Frei Brothers 2013
2401384,Frei Brothers,2012,3.8,496,,cabernet sauvignon,Frei Brothers 2012
2346972,Frei Brothers,2011,3.9,423,,cabernet sauvignon,Frei Brothers 2011
2212993,Frei Brothers,2010,3.8,86,,cabernet sauvignon,Frei Brothers 2010
2245248,Frei Brothers,2009,4.0,58,,cabernet sauvignon,Frei Brothers 2009
2812031,Frei Brothers,2008,3.9,43,,cabernet sauvignon,Frei Brothers 2008
2503137,Frei Brothers,2007,3.7,19,,cabernet sauvignon,Frei Brothers 2007
3596868,Frei Brothers,2006,4.1,15,,cabernet sauvignon,Frei Brothers 2006
163393310,Geyser Peak,2020,3.9,22,,cabernet sauvignon,Geyser Peak 2020
161555312,Geyser Peak,2019,4.1,36,best_user_rated,cabernet sauvignon,Geyser Peak 2019
153046831,Geyser Peak,2017,3.5,21,,cabernet sauvignon,Geyser Peak 2017
147818084,Geyser Peak,2015,4.0,90,top_ranked,cabernet sauvignon,Geyser Peak 2015
10354828,Geyser Peak,2014,4.1,27,price_qpr,cabernet sauvignon,Geyser Peak 2014
4182645,Geyser Peak,2013,3.7,61,,cabernet sauvignon,Geyser Peak 2013
3752056,Geyser Peak,2012,3.9,105,most_user_rated,cabernet sauvignon,Geyser Peak 2012
3907432,Geyser Peak,2011,3.7,55,,cabernet sauvignon,Geyser Peak 2011
2759930,Geyser Peak,2010,3.6,23,,cabernet sauvignon,Geyser Peak 2010
2106242,Geyser Peak,2008,3.7,20,,cabernet sauvignon,Geyser Peak 2008
1779863,Geyser Peak,2007,3.8,20,,cabernet sauvignon,Geyser Peak 2007
156835643,Goldschmidt Vineyards,2018,4.5,8,,cabernet sauvignon,Goldschmidt Vineyards 2018
157573975,Goldschmidt Vineyards,2017,4.4,10,,cabernet sauvignon,Goldschmidt Vineyards 2017
160114397,Goldschmidt Vineyards,2016,4.5,17,,cabernet sauvignon,Goldschmidt Vineyards 2016
152357513,Goldschmidt Vineyards,2015,4.5,14,most_user_rated,cabernet sauvignon,Goldschmidt Vineyards 2015
148636249,Goldschmidt Vineyards,2014,4.4,15,,cabernet sauvignon,Goldschmidt Vineyards 2014
65960785,Goldschmidt Vineyards,2013,4.7,12,top_ranked,cabernet sauvignon,Goldschmidt Vineyards 2013
56890325,Goldschmidt Vineyards,2012,4.2,13,,cabernet sauvignon,Goldschmidt Vineyards 2012
167836017,Hanna,2021,4.0,15,,cabernet sauvignon,Hanna 2021
164435639,Hanna,2020,4.0,26,,cabernet sauvignon,Hanna 2020
159989763,Hanna,2019,3.9,25,latest_available,cabernet sauvignon,Hanna 2019
156893324,Hanna,2018,3.9,36,,cabernet sauvignon,Hanna 2018
151049738,Hanna,2017,4.1,60,best_user_rated,cabernet sauvignon,Hanna 2017
19877473,Hanna,2015,3.9,14,,cabernet sauvignon,Hanna 2015
21202607,Hanna,2014,4.1,29,,cabernet sauvignon,Hanna 2014
6564268,Hanna,2013,4.1,64,,cabernet sauvignon,Hanna 2013
6051874,Hanna,2012,3.9,73,most_user_rated,cabernet sauvignon,Hanna 2012
5390202,Hanna,2011,3.9,45,,cabernet sauvignon,Hanna 2011
4691758,Hanna,2010,4.1,64,top_ranked,cabernet sauvignon,Hanna 2010
5041658,Hanna,2009,3.9,26,,cabernet sauvignon,Hanna 2009
159902104,Herzog,2019,4.1,12,,cabernet sauvignon,Herzog 2019
157601802,Herzog,2018,3.9,14,latest_available,cabernet sauvignon,Herzog 2018
152435552,Herzog,2017,3.9,15,most_user_rated,cabernet sauvignon,Herzog 2017
146721999,Herzog,2016,3.8,24,cheapest_available,cabernet sauvignon,Herzog 2016
49366147,Herzog,2015,4.0,22,,cabernet sauvignon,Herzog 2015
49366249,Herzog,2014,4.2,22,best_user_rated,cabernet sauvignon,Herzog 2014
8851871,Herzog,2013,3.8,17,,cabernet sauvignon,Herzog 2013
3824933,Herzog,2012,3.8,14,oldest_available,cabernet sauvignon,Herzog 2012
167276443,Hobo,2019,3.7,9,,zinfandel,Hobo 2019
153335239,Hobo,2016,3.9,10,,zinfandel,Hobo 2016
29285550,Hobo,2015,4.0,13,best_user_rated,zinfandel,Hobo 2015
30307806,Hobo,2014,3.7,16,,zinfandel,Hobo 2014
14344838,Hobo,2013,3.6,24,most_user_rated,zinfandel,Hobo 2013
4023646,Hobo,2012,3.6,10,,zinfandel,Hobo 2012
1189755,Hobo,2008,3.4,12,,zinfandel,Hobo 2008
167079152,Ami,2021,3.9,10,,cabernet sauvignon,Ami 2021
162386329,Ami,2019,3.8,11,,cabernet sauvignon,Ami 2019
156229929,Ami,2018,4.0,31,price_qpr,cabernet sauvignon,Ami 2018
154518834,Ami,2017,3.6,18,oldest_available,cabernet sauvignon,Ami 2017
143875336,Ami,2016,3.9,6,,cabernet sauvignon,Ami 2016
15158807,Ami,2015,4.1,55,best_user_rated,cabernet sauvignon,Ami 2015
8395353,Ami,2014,3.7,34,most_user_rated,cabernet sauvignon,Ami 2014
9742773,Ami,2013,4.0,33,top_ranked,cabernet sauvignon,Ami 2013
4543348,Ami,2012,3.9,35,,cabernet sauvignon,Ami 2012
4601284,Ami,2010,3.9,21,,cabernet sauvignon,Ami 2010
2999742,Ami,2009,3.8,10,,cabernet sauvignon,Ami 2009
162907288,Jordan,2020,4.3,15,,cabernet sauvignon,Jordan 2020
159385289,Jordan,2019,4.3,233,price_discounted,cabernet sauvignon,Jordan 2019
156096856,Jordan,2018,4.4,552,,cabernet sauvignon,Jordan 2018
150267215,Jordan,2017,4.4,735,top_ranked,cabernet sauvignon,Jordan 2017
91492884,Jordan,2016,4.3,1159,,cabernet sauvignon,Jordan 2016
14861864,Jordan,2015,4.3,1053,,cabernet sauvignon,Jordan 2015
4386180,Jordan,2014,4.3,1286,,cabernet sauvignon,Jordan 2014
1964254,Jordan,2013,4.3,1276,,cabernet sauvignon,Jordan 2013
2177543,Jordan,2012,4.3,1233,most_user_rated,cabernet sauvignon,Jordan 2012
1594079,Jordan,2011,4.3,939,,cabernet sauvignon,Jordan 2011
1322324,Jordan,2010,4.3,1108,,cabernet sauvignon,Jordan 2010
1276311,Jordan,2009,4.3,648,,cabernet sauvignon,Jordan 2009
1161969,Jordan,2008,4.3,350,,cabernet sauvignon,Jordan 2008
1211277,Jordan,2007,4.3,248,wsa_winning,cabernet sauvignon,Jordan 2007
1166321,Jordan,2006,4.3,252,,cabernet sauvignon,Jordan 2006
1161013,Jordan,2005,4.3,150,,cabernet sauvignon,Jordan 2005
4610,Jordan,2004,4.3,124,,cabernet sauvignon,Jordan 2004
81509,Jordan,2003,4.3,140,,cabernet sauvignon,Jordan 2003
1168961,Jordan,2002,4.4,133,,cabernet sauvignon,Jordan 2002
1397079,Jordan,2001,4.4,75,,cabernet sauvignon,Jordan 2001
1353856,Jordan,2000,4.3,59,,cabernet sauvignon,Jordan 2000
1836209,Jordan,1999,4.4,49,,cabernet sauvignon,Jordan 1999
1402390,Jordan,1998,4.3,41,,cabernet sauvignon,Jordan 1998
1440981,Jordan,1997,4.3,41,,cabernet sauvignon,Jordan 1997
1782305,Jordan,1996,4.3,13,,cabernet sauvignon,Jordan 1996
2415988,Jordan,1995,4.5,28,,cabernet sauvignon,Jordan 1995
1742629,Jordan,1994,4.4,22,,cabernet sauvignon,Jordan 1994
1286008,Jordan,1993,4.6,10,,cabernet sauvignon,Jordan 1993
1246802,Jordan,1992,4.6,8,best_user_rated,cabernet sauvignon,Jordan 1992
1735265,Jordan,1991,4.2,12,,cabernet sauvignon,Jordan 1991
1981361,Jordan,1990,4.4,9,,cabernet sauvignon,Jordan 1990
3195277,Jordan,1988,4.1,14,,cabernet sauvignon,Jordan 1988
1386401,Jordan,1987,4.3,9,,cabernet sauvignon,Jordan 1987
3078104,Jordan,1986,4.0,17,,cabernet sauvignon,Jordan 1986
2313919,Jordan,1985,4.2,16,,cabernet sauvignon,Jordan 1985
2039681,Jordan,1984,4.4,12,,cabernet sauvignon,Jordan 1984
1668676,Jordan,1983,4.4,12,,cabernet sauvignon,Jordan 1983
1756414,Jordan,1982,4.3,19,,cabernet sauvignon,Jordan 1982
2034285,Jordan,1981,4.2,20,,cabernet sauvignon,Jordan 1981
1248069,Jordan,1980,4.4,29,,cabernet sauvignon,Jordan 1980
2121941,Jordan,1979,4.2,17,,cabernet sauvignon,Jordan 1979
2656654,Jordan,1978,4.2,20,,cabernet sauvignon,Jordan 1978
2122609,Jordan,1977,4.3,15,,cabernet sauvignon,Jordan 1977
1562732,Jordan,1976,4.2,28,,cabernet sauvignon,Jordan 1976
169615845,Kendall-Jackson,2019,4.1,40,,cabernet sauvignon,Kendall-Jackson 2019
162033289,Kendall-Jackson,2018,4.3,12,,cabernet sauvignon,Kendall-Jackson 2018
152505977,Kendall-Jackson,2017,4.2,55,best_user_rated,cabernet sauvignon,Kendall-Jackson 2017
115810214,Kendall-Jackson,2016,4.1,32,,cabernet sauvignon,Kendall-Jackson 2016
146805672,Kendall-Jackson,2015,4.3,33,,cabernet sauvignon,Kendall-Jackson 2015
71364104,Kendall-Jackson,2014,4.1,25,,cabernet sauvignon,Kendall-Jackson 2014
8195655,Kendall-Jackson,2013,4.2,42,top_ranked,cabernet sauvignon,Kendall-Jackson 2013
4155360,Kendall-Jackson,2012,4.2,115,most_user_rated,cabernet sauvignon,Kendall-Jackson 2012
2807092,Kendall-Jackson,2010,4.3,18,,cabernet sauvignon,Kendall-Jackson 2010
2844575,Kendall-Jackson,2006,4.1,8,,cabernet sauvignon,Kendall-Jackson 2006
3246323,Kendall-Jackson,2005,4.1,42,,cabernet sauvignon,Kendall-Jackson 2005
169615845,Kendall-Jackson,2019,4.1,40,,cabernet sauvignon,Kendall-Jackson 2019
162033289,Kendall-Jackson,2018,4.3,12,,cabernet sauvignon,Kendall-Jackson 2018
152505977,Kendall-Jackson,2017,4.2,55,best_user_rated,cabernet sauvignon,Kendall-Jackson 2017
115810214,Kendall-Jackson,2016,4.1,32,,cabernet sauvignon,Kendall-Jackson 2016
146805672,Kendall-Jackson,2015,4.3,33,,cabernet sauvignon,Kendall-Jackson 2015
71364104,Kendall-Jackson,2014,4.1,25,,cabernet sauvignon,Kendall-Jackson 2014
8195655,Kendall-Jackson,2013,4.2,42,top_ranked,cabernet sauvignon,Kendall-Jackson 2013
4155360,Kendall-Jackson,2012,4.2,115,most_user_rated,cabernet sauvignon,Kendall-Jackson 2012
2807092,Kendall-Jackson,2010,4.3,18,,cabernet sauvignon,Kendall-Jackson 2010
2844575,Kendall-Jackson,2006,4.1,8,,cabernet sauvignon,Kendall-Jackson 2006
3246323,Kendall-Jackson,2005,4.1,42,,cabernet sauvignon,Kendall-Jackson 2005
159672562,Kenwood,2019,4.1,25,,cabernet sauvignon,Kenwood 2019
156321209,Kenwood,2018,4.0,81,,cabernet sauvignon,Kenwood 2018
151559709,Kenwood,2017,4.0,137,,cabernet sauvignon,Kenwood 2017
94152385,Kenwood,2016,4.0,150,top_ranked,cabernet sauvignon,Kenwood 2016
19133430,Kenwood,2015,3.9,320,,cabernet sauvignon,Kenwood 2015
7241638,Kenwood,2014,4.0,508,most_user_rated,cabernet sauvignon,Kenwood 2014
3322581,Kenwood,2013,3.9,354,,cabernet sauvignon,Kenwood 2013
3373812,Kenwood,2012,3.9,179,,cabernet sauvignon,Kenwood 2012
3894185,Kenwood,2011,3.7,126,,cabernet sauvignon,Kenwood 2011
2605570,Kenwood,2010,3.7,56,,cabernet sauvignon,Kenwood 2010
2650141,Kenwood,2009,4.1,23,,cabernet sauvignon,Kenwood 2009
4287552,Kenwood,2008,3.7,8,,cabernet sauvignon,Kenwood 2008
3067382,Kenwood,2007,4.2,15,best_user_rated,cabernet sauvignon,Kenwood 2007
2772645,Kenwood,2006,4.0,8,,cabernet sauvignon,Kenwood 2006
4246518,Kenwood,2005,4.1,9,,cabernet sauvignon,Kenwood 2005
4287531,Kenwood,2003,4.2,9,,cabernet sauvignon,Kenwood 2003
170402992,Lake Sonoma,2021,4.1,12,best_user_rated,cabernet sauvignon,Lake Sonoma 2021
162944456,Lake Sonoma,2019,4.1,39,,cabernet sauvignon,Lake Sonoma 2019
156529109,Lake Sonoma,2018,3.8,15,,cabernet sauvignon,Lake Sonoma 2018
152828376,Lake Sonoma,2017,4.0,71,,cabernet sauvignon,Lake Sonoma 2017
96377369,Lake Sonoma,2016,3.9,85,,cabernet sauvignon,Lake Sonoma 2016
14679677,Lake Sonoma,2015,4.1,132,top_ranked,cabernet sauvignon,Lake Sonoma 2015
13048483,Lake Sonoma,2014,3.9,122,most_user_rated,cabernet sauvignon,Lake Sonoma 2014
3145067,Lake Sonoma,2013,4.0,103,,cabernet sauvignon,Lake Sonoma 2013
5656698,Lake Sonoma,2012,4.1,86,,cabernet sauvignon,Lake Sonoma 2012
1988808,Lake Sonoma,2010,4.0,76,,cabernet sauvignon,Lake Sonoma 2010
167787262,Lancaster Estate,2019,4.3,36,best_user_rated,winemaker’s cuvée,Lancaster Estate 2019
158922954,Lancaster Estate,2018,4.3,68,most_user_rated,winemaker’s cuvée,Lancaster Estate 2018
160170023,Lancaster Estate,2017,4.3,36,top_ranked,winemaker’s cuvée,Lancaster Estate 2017
158512196,Lancaster Estate,2016,4.5,292,price_qpr,winemaker’s cuvée,Lancaster Estate 2016
167787262,Lancaster Estate,2019,4.3,36,best_user_rated,winemaker’s cuvée,Lancaster Estate 2019
158922954,Lancaster Estate,2018,4.3,68,most_user_rated,winemaker’s cuvée,Lancaster Estate 2018
160170023,Lancaster Estate,2017,4.3,36,top_ranked,winemaker’s cuvée,Lancaster Estate 2017
158512196,Lancaster Estate,2016,4.5,292,price_qpr,winemaker’s cuvée,Lancaster Estate 2016
101741157,Tate,2016,4.4,14,best_user_rated,cabernet sauvignon,Tate 2016
15043585,Tate,2015,4.2,20,latest_available,cabernet sauvignon,Tate 2015
12896505,Tate,2014,4.4,33,top_ranked,cabernet sauvignon,Tate 2014
12896512,Tate,2013,4.3,55,,cabernet sauvignon,Tate 2013
9440193,Tate,2012,4.3,53,critic_favorite,cabernet sauvignon,Tate 2012
3597661,Tate,2011,4.2,33,,cabernet sauvignon,Tate 2011
3005073,Tate,2010,4.1,43,,cabernet sauvignon,Tate 2010
2047913,Tate,2009,4.2,85,most_user_rated,cabernet sauvignon,Tate 2009
1513218,Tate,2007,4.3,25,,cabernet sauvignon,Tate 2007
2129935,Tate,2006,3.9,14,,cabernet sauvignon,Tate 2006
2164739,Tate,2005,4.3,25,,cabernet sauvignon,Tate 2005
3064018,Tate,2004,4.1,15,,cabernet sauvignon,Tate 2004
2117472,Tate,2003,4.1,22,,cabernet sauvignon,Tate 2003
2985174,Tate,1997,4.1,16,,cabernet sauvignon,Tate 1997
165742212,Les Lunes Wine,2019,3.8,15,most_user_rated,pinot noir,Les Lunes Wine 2019
160281957,Les Lunes Wine,2017,4.0,11,best_user_rated,pinot noir,Les Lunes Wine 2017
160778600,Louis M. Martini,2019,4.5,11,best_user_rated,cabernet sauvignon,Louis M. Martini 2019
156321979,Louis M. Martini,2018,4.6,51,,cabernet sauvignon,Louis M. Martini 2018
151132960,Louis M. Martini,2017,4.5,45,price_discounted,cabernet sauvignon,Louis M. Martini 2017
146045128,Louis M. Martini,2016,4.7,38,top_ranked,cabernet sauvignon,Louis M. Martini 2016
21042556,Louis M. Martini,2015,4.5,47,,cabernet sauvignon,Louis M. Martini 2015
4426661,Louis M. Martini,2014,4.6,101,most_user_rated,cabernet sauvignon,Louis M. Martini 2014
5420569,Louis M. Martini,2013,4.6,65,,cabernet sauvignon,Louis M. Martini 2013
4426662,Louis M. Martini,2012,4.4,60,,cabernet sauvignon,Louis M. Martini 2012
2577772,Louis M. Martini,2011,4.3,54,,cabernet sauvignon,Louis M. Martini 2011
3096482,Louis M. Martini,2010,4.0,44,,cabernet sauvignon,Louis M. Martini 2010
1859372,Louis M. Martini,2009,4.5,20,,cabernet sauvignon,Louis M. Martini 2009
3776198,Louis M. Martini,2007,4.4,12,,cabernet sauvignon,Louis M. Martini 2007
165326455,Martin Ray,2020,4.2,13,,cabernet sauvignon,Martin Ray 2020
162408108,Martin Ray,2019,4.3,9,,cabernet sauvignon,Martin Ray 2019
160799566,Martin Ray,2018,4.2,24,latest_available,cabernet sauvignon,Martin Ray 2018
151805549,Martin Ray,2017,4.2,28,,cabernet sauvignon,Martin Ray 2017
144046915,Martin Ray,2016,4.4,54,most_user_rated,cabernet sauvignon,Martin Ray 2016
144686131,Martin Ray,2015,4.4,35,price_qpr,cabernet sauvignon,Martin Ray 2015
45333444,Martin Ray,2014,4.5,28,best_user_rated,cabernet sauvignon,Martin Ray 2014
4041234,Martin Ray,2013,4.3,47,top_ranked,cabernet sauvignon,Martin Ray 2013
5768321,Martin Ray,2012,4.3,14,,cabernet sauvignon,Martin Ray 2012
3378629,Martin Ray,2011,4.1,21,,cabernet sauvignon,Martin Ray 2011
