id,name_x,year,ratings_average,reviews_count,has_valid_ratings,type,amount
160934676,David Duband Gevrey-Chambertin 2018,2018.0,4.1,64.0,True,,
152883355,David Duband Gevrey-Chambertin 2017,2017.0,4.1,123.0,True,most_user_rated,
128141445,David Duband Gevrey-Chambertin 2016,2016.0,4.1,84.0,True,,
67759575,David Duband Gevrey-Chambertin 2015,2015.0,4.1,70.0,True,,
26238497,David Duband Gevrey-Chambertin 2014,2014.0,3.9,52.0,True,,
11012899,David Duband Gevrey-Chambertin 2013,2013.0,4.0,54.0,True,,
5125373,David Duband Gevrey-Chambertin 2012,2012.0,3.9,59.0,True,,
3205492,David Duband Gevrey-Chambertin 2011,2011.0,3.9,29.0,True,,
2167435,David Duband Gevrey-Chambertin 2010,2010.0,4.1,23.0,True,,
2167438,David Duband Gevrey-Chambertin 2009,2009.0,3.9,14.0,True,,
2223963,David Duband Gevrey-Chambertin 2005,2005.0,4.2,11.0,True,,
164296942,David Duband Chambolle-Musigny 2020,2020.0,4.0,17.0,True,,
164778457,David Duband Chambolle-Musigny 2019,2019.0,4.3,39.0,True,top_ranked,
156122582,David Duband Chambolle-Musigny 2018,2018.0,4.2,42.0,True,,
155560274,David Duband Chambolle-Musigny 2017,2017.0,4.3,66.0,True,best_user_rated,
154497800,David Duband Chambolle-Musigny 2016,2016.0,3.9,19.0,True,,
33211095,David Duband Chambolle-Musigny 2015,2015.0,4.2,56.0,True,price_qpr,118.93
26238771,David Duband Chambolle-Musigny 2014,2014.0,4.0,44.0,True,,
28420156,David Duband Chambolle-Musigny 2013,2013.0,4.2,46.0,True,most_user_rated,
10539722,David Duband Chambolle-Musigny 2012,2012.0,4.0,43.0,True,oldest_available,118.93
4102185,David Duband Chambolle-Musigny 2011,2011.0,3.7,17.0,True,,
3210054,David Duband Chambolle-Musigny 2010,2010.0,4.0,18.0,True,,
3385482,David Duband Chambolle-Musigny 2008,2008.0,3.8,12.0,True,,
164827418,David Arthur Proprietary Red 2018,2018.0,4.3,52.0,True,best_user_rated,
164642873,David Arthur Proprietary Red 2017,2017.0,4.3,80.0,True,top_ranked,
163678032,David Arthur Proprietary Red 2016,2016.0,4.3,144.0,True,most_user_rated,
152771758,David Arthur Elevation 1147 2017,2017.0,4.6,14.0,True,,
143983863,David Arthur Elevation 1147 2016,2016.0,4.7,20.0,True,,
20551781,David Arthur Elevation 1147 2015,2015.0,4.6,25.0,True,,
23259257,David Arthur Elevation 1147 2014,2014.0,4.6,38.0,True,most_user_rated,
17979285,David Arthur Elevation 1147 2013,2013.0,4.7,41.0,True,top_ranked,
6557885,David Arthur Elevation 1147 2012,2012.0,4.8,28.0,True,best_user_rated,
3615627,David Arthur Elevation 1147 2011,2011.0,4.5,29.0,True,,
3551640,David Arthur Elevation 1147 2010,2010.0,4.7,20.0,True,,
3432251,David Arthur Elevation 1147 2009,2009.0,4.6,30.0,True,,
3451291,David Arthur Elevation 1147 2007,2007.0,4.6,20.0,True,,
3597851,David Arthur Elevation 1147 2006,2006.0,4.7,13.0,True,,
5114819,David Arthur Elevation 1147 2005,2005.0,4.1,10.0,True,,
3597222,David Arthur Elevation 1147 2004,2004.0,4.6,14.0,True,,
3523760,David Arthur Elevation 1147 2003,2003.0,4.4,11.0,True,latest_available,636.99
13121096,David Arthur Elevation 1147 2002,2002.0,4.5,10.0,True,,
4451379,David Arthur Elevation 1147 2001,2001.0,4.6,15.0,True,cheapest_available,636.99
3459351,David Arthur Elevation 1147 1997,1997.0,4.7,12.0,True,oldest_available,636.99
156699829,David Arthur Cabernet Sauvignon Three Acre 2017,2017.0,4.6,11.0,True,best_user_rated,
141703668,David Arthur Cabernet Sauvignon Three Acre 2016,2016.0,4.6,21.0,True,top_ranked,
141703663,David Arthur Cabernet Sauvignon Three Acre 2015,2015.0,4.4,14.0,True,latest_available,209.99
141703657,David Arthur Cabernet Sauvignon Three Acre 2014,2014.0,4.5,32.0,True,most_user_rated,209.99
98172289,David Arthur Cabernet Sauvignon Three Acre 2013,2013.0,4.6,17.0,True,critic_favorite,
88202412,David Arthur Cabernet Sauvignon Three Acre 2012,2012.0,4.5,22.0,True,,
97179688,David Arthur Cabernet Sauvignon Three Acre 2011,2011.0,4.6,11.0,True,,
174076804,Darioush Shiraz (Signature) 2021,2021.0,4.4,19.0,True,,
161787124,Darioush Shiraz (Signature) 2019,2019.0,4.5,33.0,True,,
156332463,Darioush Shiraz (Signature) 2018,2018.0,4.5,54.0,True,top_ranked,
151405415,Darioush Shiraz (Signature) 2017,2017.0,4.4,44.0,True,,
97526253,Darioush Shiraz (Signature) 2016,2016.0,4.3,108.0,True,,
25084860,Darioush Shiraz (Signature) 2015,2015.0,4.4,56.0,True,wsa_winning,
4033815,Darioush Shiraz (Signature) 2014,2014.0,4.3,107.0,True,,
7879335,Darioush Shiraz (Signature) 2013,2013.0,4.3,86.0,True,,
2862403,Darioush Shiraz (Signature) 2012,2012.0,4.3,116.0,True,most_user_rated,
1951243,Darioush Shiraz (Signature) 2011,2011.0,4.2,39.0,True,,
1779993,Darioush Shiraz (Signature) 2010,2010.0,4.4,36.0,True,,
1424534,Darioush Shiraz (Signature) 2009,2009.0,4.3,20.0,True,,
1178987,Darioush Shiraz (Signature) 2008,2008.0,4.4,16.0,True,,
1247069,Darioush Shiraz (Signature) 2007,2007.0,4.6,5.0,True,best_user_rated,
1161303,Darioush Shiraz (Signature) 2006,2006.0,4.6,11.0,True,,
4544,Darioush Shiraz (Signature) 2005,2005.0,4.4,15.0,True,,
170563181,Darioush Merlot (Signature) 2019,2019.0,4.3,42.0,True,,
156206854,Darioush Merlot (Signature) 2018,2018.0,4.4,108.0,True,top_ranked,
151529292,Darioush Merlot (Signature) 2017,2017.0,4.4,11.0,True,,
143157364,Darioush Merlot (Signature) 2016,2016.0,4.3,79.0,True,,
17249578,Darioush Merlot (Signature) 2015,2015.0,4.2,60.0,True,,
9618839,Darioush Merlot (Signature) 2014,2014.0,4.3,104.0,True,,
3628190,Darioush Merlot (Signature) 2013,2013.0,4.3,123.0,True,most_user_rated,
3022348,Darioush Merlot (Signature) 2012,2012.0,4.4,135.0,True,wsa_winning,
2692960,Darioush Merlot (Signature) 2011,2011.0,4.2,46.0,True,,
2262688,Darioush Merlot (Signature) 2010,2010.0,4.3,21.0,True,,
1380766,Darioush Merlot (Signature) 2009,2009.0,4.3,15.0,True,,
1276030,Darioush Merlot (Signature) 2008,2008.0,4.3,8.0,True,,
1339125,Darioush Merlot (Signature) 2007,2007.0,4.2,12.0,True,,
89531,Darioush Merlot (Signature) 2006,2006.0,4.4,9.0,True,best_user_rated,
160198669,Darioush Darius II Cabernet Sauvignon 2019,2019.0,4.7,12.0,True,,
156124261,Darioush Darius II Cabernet Sauvignon 2018,2018.0,4.8,90.0,True,top_ranked,
141952469,Darioush Darius II Cabernet Sauvignon 2016,2016.0,4.8,101.0,True,wsa_winning,
14628831,Darioush Darius II Cabernet Sauvignon 2015,2015.0,4.7,72.0,True,,
7885347,Darioush Darius II Cabernet Sauvignon 2014,2014.0,4.7,184.0,True,,
2734063,Darioush Darius II Cabernet Sauvignon 2013,2013.0,4.6,134.0,True,,
3402908,Darioush Darius II Cabernet Sauvignon 2012,2012.0,4.7,168.0,True,most_user_rated,
4365605,Darioush Darius II Cabernet Sauvignon 2011,2011.0,4.6,66.0,True,,
2990468,Darioush Darius II Cabernet Sauvignon 2010,2010.0,4.7,81.0,True,,
2005543,Darioush Darius II Cabernet Sauvignon 2009,2009.0,4.7,67.0,True,critic_favorite,
2080194,Darioush Darius II Cabernet Sauvignon 2008,2008.0,4.7,42.0,True,,
1465196,Darioush Darius II Cabernet Sauvignon 2007,2007.0,4.6,37.0,True,,
1454022,Darioush Darius II Cabernet Sauvignon 2006,2006.0,4.7,40.0,True,,
1855014,Darioush Darius II Cabernet Sauvignon 2005,2005.0,4.6,22.0,True,,
3679041,Darioush Darius II Cabernet Sauvignon 2004,2004.0,4.9,9.0,True,best_user_rated,
167107328,Darioush Cabernet Sauvignon (Signature) 2021,2021.0,4.6,37.0,True,,
163049907,Darioush Cabernet Sauvignon (Signature) 2020,2020.0,4.6,42.0,True,,
159385016,Darioush Cabernet Sauvignon (Signature) 2019,2019.0,4.5,199.0,True,,
156124262,Darioush Cabernet Sauvignon (Signature) 2018,2018.0,4.6,384.0,True,top_ranked,193.13
150314293,Darioush Cabernet Sauvignon (Signature) 2017,2017.0,4.6,278.0,True,cheapest_available,182.99
91013283,Darioush Cabernet Sauvignon (Signature) 2016,2016.0,4.6,363.0,True,,
14514423,Darioush Cabernet Sauvignon (Signature) 2015,2015.0,4.6,318.0,True,,
5199627,Darioush Cabernet Sauvignon (Signature) 2014,2014.0,4.5,499.0,True,,
3367368,Darioush Cabernet Sauvignon (Signature) 2013,2013.0,4.5,441.0,True,most_user_rated,
2799660,Darioush Cabernet Sauvignon (Signature) 2012,2012.0,4.6,586.0,True,price_qpr,181.99
1615316,Darioush Cabernet Sauvignon (Signature) 2011,2011.0,4.5,345.0,True,,
1695442,Darioush Cabernet Sauvignon (Signature) 2010,2010.0,4.5,201.0,True,,
1259941,Darioush Cabernet Sauvignon (Signature) 2009,2009.0,4.5,190.0,True,,
1244108,Darioush Cabernet Sauvignon (Signature) 2008,2008.0,4.5,81.0,True,,
1159522,Darioush Cabernet Sauvignon (Signature) 2007,2007.0,4.6,118.0,True,,
89529,Darioush Cabernet Sauvignon (Signature) 2006,2006.0,4.5,65.0,True,,
4482,Darioush Cabernet Sauvignon (Signature) 2005,2005.0,4.4,43.0,True,,
1399436,Darioush Cabernet Sauvignon (Signature) 2004,2004.0,4.6,44.0,True,best_user_rated,
1434505,Darioush Cabernet Sauvignon (Signature) 2003,2003.0,4.5,24.0,True,,
1311203,Darioush Cabernet Sauvignon (Signature) 2002,2002.0,4.5,40.0,True,,
1501384,Darioush Cabernet Sauvignon (Signature) 2001,2001.0,4.6,24.0,True,,
1572198,Darioush Cabernet Sauvignon (Signature) 2000,2000.0,4.6,14.0,True,,
2698950,Darioush Cabernet Sauvignon (Signature) 1999,1999.0,4.4,18.0,True,,
173882600,Darioush Cabernet Franc (Signature) 2021,2021.0,4.2,2.0,True,,
163257098,Darioush Cabernet Franc (Signature) 2019,2019.0,4.4,42.0,True,top_listed,
157854838,Darioush Cabernet Franc (Signature) 2018,2018.0,4.5,77.0,True,most_user_rated,139.99
151383414,Darioush Cabernet Franc (Signature) 2017,2017.0,4.6,7.0,True,,
92988479,Darioush Cabernet Franc (Signature) 2016,2016.0,4.4,69.0,True,oldest_available,139.99
30893401,Darioush Cabernet Franc (Signature) 2015,2015.0,4.4,51.0,True,,
5709741,Darioush Cabernet Franc (Signature) 2014,2014.0,4.3,49.0,True,,
5709706,Darioush Cabernet Franc (Signature) 2013,2013.0,4.4,72.0,True,top_ranked,
1788732,Darioush Cabernet Franc (Signature) 2012,2012.0,4.4,80.0,True,wsa_winning,
5585278,Darioush Cabernet Franc (Signature) 2011,2011.0,4.4,71.0,True,,
1788736,Darioush Cabernet Franc (Signature) 2010,2010.0,4.5,17.0,True,,
1496709,Darioush Cabernet Franc (Signature) 2009,2009.0,4.5,23.0,True,,
1261454,Darioush Cabernet Franc (Signature) 2008,2008.0,4.4,9.0,True,,
1339838,Darioush Cabernet Franc (Signature) 2007,2007.0,4.7,20.0,True,best_user_rated,
4508,Darioush Cabernet Franc (Signature) 2006,2006.0,4.6,14.0,True,,
156688014,Dario Prinčič Cabernet Sauvignon 2007,2007.0,4.0,22.0,True,,
143144638,Dario Prinčič Cabernet Sauvignon 2006,2006.0,4.1,17.0,True,best_user_rated,119.99
17856078,Dario Prinčič Cabernet Sauvignon 2002,2002.0,4.2,15.0,True,most_user_rated,
2394423,Dante Rivetti Bricco de Neueis Riserva Barbaresco 1997,1997.0,4.3,20.0,True,best_user_rated,139.99
9727585,Dante Rivetti Bricco de Neueis Riserva Barbaresco 1996,1996.0,4.1,17.0,True,,
113983495,Dante Rivetti Bricco de Neueis Riserva Barbaresco 1994,1994.0,4.0,16.0,True,,
63538469,Dante Rivetti Bricco de Neueis Riserva Barbaresco 1993,1993.0,4.1,29.0,True,,
4395563,Dante Rivetti Bricco de Neueis Riserva Barbaresco 1990,1990.0,4.3,110.0,True,wsa_winning,
170772880,Daniel & Marta Gantenbein Pinot Noir 2022,2022.0,4.4,13.0,True,,
170625480,Daniel & Marta Gantenbein Pinot Noir 2021,2021.0,4.4,25.0,True,,
163117858,Daniel & Marta Gantenbein Pinot Noir 2020,2020.0,4.4,29.0,True,,
160046228,Daniel & Marta Gantenbein Pinot Noir 2019,2019.0,4.5,80.0,True,best_user_rated,
156289569,Daniel & Marta Gantenbein Pinot Noir 2018,2018.0,4.5,132.0,True,top_listed,
151066306,Daniel & Marta Gantenbein Pinot Noir 2017,2017.0,4.4,154.0,True,,
110570267,Daniel & Marta Gantenbein Pinot Noir 2016,2016.0,4.4,159.0,True,,
20053182,Daniel & Marta Gantenbein Pinot Noir 2015,2015.0,4.5,138.0,True,,
4607694,Daniel & Marta Gantenbein Pinot Noir 2014,2014.0,4.5,175.0,True,most_user_rated,
4652093,Daniel & Marta Gantenbein Pinot Noir 2013,2013.0,4.4,60.0,True,,
3620016,Daniel & Marta Gantenbein Pinot Noir 2012,2012.0,4.5,176.0,True,,
2236520,Daniel & Marta Gantenbein Pinot Noir 2011,2011.0,4.4,190.0,True,,
1662644,Daniel & Marta Gantenbein Pinot Noir 2010,2010.0,4.5,174.0,True,top_ranked,
1280525,Daniel & Marta Gantenbein Pinot Noir 2009,2009.0,4.5,136.0,True,,
1280517,Daniel & Marta Gantenbein Pinot Noir 2008,2008.0,4.4,72.0,True,,
1662642,Daniel & Marta Gantenbein Pinot Noir 2007,2007.0,4.5,37.0,True,,
2425118,Daniel & Marta Gantenbein Pinot Noir 2006,2006.0,4.4,32.0,True,,
2003672,Daniel & Marta Gantenbein Pinot Noir 2005,2005.0,4.4,33.0,True,,
3611237,Daniel & Marta Gantenbein Pinot Noir 2004,2004.0,3.9,30.0,True,,
4082412,Daniel & Marta Gantenbein Pinot Noir 2003,2003.0,4.4,21.0,True,,
2269616,Daniel & Marta Gantenbein Pinot Noir 2002,2002.0,4.3,22.0,True,,
162603446,Dana Onda Cabernet Sauvignon 2019,2019.0,4.4,27.0,True,,
156587040,Dana Onda Cabernet Sauvignon 2018,2018.0,4.5,35.0,True,,
152858052,Dana Onda Cabernet Sauvignon 2017,2017.0,4.6,12.0,True,,
141622180,Dana Onda Cabernet Sauvignon 2016,2016.0,4.6,44.0,True,,
37076173,Dana Onda Cabernet Sauvignon 2015,2015.0,4.6,46.0,True,top_ranked,
36194187,Dana Onda Cabernet Sauvignon 2014,2014.0,4.4,44.0,True,,
22033121,Dana Onda Cabernet Sauvignon 2013,2013.0,4.4,56.0,True,most_user_rated,
17568687,Dana Onda Cabernet Sauvignon 2012,2012.0,4.4,34.0,True,,
17799101,Dana Onda Cabernet Sauvignon 2011,2011.0,4.6,29.0,True,,
17568587,Dana Onda Cabernet Sauvignon 2010,2010.0,4.5,22.0,True,,
14006033,Dana Onda Cabernet Sauvignon 2007,2007.0,4.7,9.0,True,best_user_rated,
156397968,Dana Lotus Vineyard Cabernet Sauvignon 2018,2018.0,4.7,10.0,True,,
70064062,Dana Lotus Vineyard Cabernet Sauvignon 2015,2015.0,4.6,18.0,True,,
23898556,Dana Lotus Vineyard Cabernet Sauvignon 2014,2014.0,4.7,25.0,True,most_user_rated,
9472279,Dana Lotus Vineyard Cabernet Sauvignon 2013,2013.0,4.7,17.0,True,,
5137925,Dana Lotus Vineyard Cabernet Sauvignon 2012,2012.0,4.7,19.0,True,,
3444811,Dana Lotus Vineyard Cabernet Sauvignon 2011,2011.0,4.5,15.0,True,,
3136069,Dana Lotus Vineyard Cabernet Sauvignon 2010,2010.0,4.7,23.0,True,top_ranked,
2905969,Dana Lotus Vineyard Cabernet Sauvignon 2009,2009.0,4.8,13.0,True,best_user_rated,
2415350,Dana Lotus Vineyard Cabernet Sauvignon 2008,2008.0,4.7,17.0,True,,
2676680,Dana Lotus Vineyard Cabernet Sauvignon 2007,2007.0,4.7,24.0,True,,
170410933,Dana Helms Vineyard Cabernet Sauvignon 2019,2019.0,4.6,7.0,True,,
11106338,Dana Helms Vineyard Cabernet Sauvignon 2014,2014.0,4.5,9.0,True,,
3680467,Dana Helms Vineyard Cabernet Sauvignon 2013,2013.0,4.6,9.0,True,,
4469720,Dana Helms Vineyard Cabernet Sauvignon 2012,2012.0,4.7,27.0,True,top_ranked,
5176942,Dana Helms Vineyard Cabernet Sauvignon 2011,2011.0,4.6,7.0,True,oldest_available,944.99
2484605,Dana Helms Vineyard Cabernet Sauvignon 2008,2008.0,4.8,17.0,True,best_user_rated,
4302591,Dana Helms Vineyard Cabernet Sauvignon 2007,2007.0,4.8,29.0,True,most_user_rated,
4254246,Dana Helms Vineyard Cabernet Sauvignon 2005,2005.0,4.6,20.0,True,,
148222623,Damilano Barolo Riserva Cannubi 1752 2016,2016.0,4.6,12.0,True,,
148222630,Damilano Barolo Riserva Cannubi 1752 2015,2015.0,4.4,15.0,True,,
145785208,Damilano Barolo Riserva Cannubi 1752 2013,2013.0,4.5,22.0,True,,
145310968,Damilano Barolo Riserva Cannubi 1752 2011,2011.0,4.6,18.0,True,best_user_rated,
145629235,Damilano Barolo Riserva Cannubi 1752 2010,2010.0,4.5,22.0,True,,
147869402,Damilano Barolo Riserva Cannubi 1752 2009,2009.0,4.5,53.0,True,top_ranked,489.99
144732798,Damilano Barolo Riserva Cannubi 1752 2008,2008.0,4.6,43.0,True,most_user_rated,
158640856,Damilano Barolo Liste 2018,2018.0,4.2,19.0,True,,
152210300,Damilano Barolo Liste 2017,2017.0,4.2,21.0,True,,
151169531,Damilano Barolo Liste 2016,2016.0,4.2,25.0,True,,
25355726,Damilano Barolo Liste 2015,2015.0,4.2,56.0,True,,
67643445,Damilano Barolo Liste 2014,2014.0,4.1,33.0,True,,
20375992,Damilano Barolo Liste 2013,2013.0,4.1,72.0,True,most_user_rated,
13730480,Damilano Barolo Liste 2012,2012.0,4.1,61.0,True,,
4686612,Damilano Barolo Liste 2011,2011.0,4.2,60.0,True,,
9047994,Damilano Barolo Liste 2010,2010.0,4.2,69.0,True,,
6462203,Damilano Barolo Liste 2009,2009.0,4.4,55.0,True,top_ranked,
3354866,Damilano Barolo Liste 2008,2008.0,4.3,62.0,True,,
3721595,Damilano Barolo Liste 2007,2007.0,4.2,36.0,True,,
3164604,Damilano Barolo Liste 2006,2006.0,4.4,52.0,True,best_user_rated,
2959683,Damilano Barolo Liste 2005,2005.0,4.2,21.0,True,,
3345563,Damilano Barolo Liste 2004,2004.0,4.3,16.0,True,,
3597001,Damilano Barolo Liste 2003,2003.0,4.3,27.0,True,,
2895095,Damilano Barolo Liste 2001,2001.0,4.0,11.0,True,,
162906723,Damilano Barolo Lecinquevigne 2020,2020.0,4.2,62.0,True,,
159890939,Damilano Barolo Lecinquevigne 2019,2019.0,4.1,92.0,True,best_user_rated,87.99
156727232,Damilano Barolo Lecinquevigne 2018,2018.0,4.2,127.0,True,,
151790263,Damilano Barolo Lecinquevigne 2017,2017.0,4.2,177.0,True,,
93040191,Damilano Barolo Lecinquevigne 2016,2016.0,4.2,253.0,True,,
14234359,Damilano Barolo Lecinquevigne 2015,2015.0,4.2,469.0,True,top_ranked,
7228648,Damilano Barolo Lecinquevigne 2014,2014.0,4.1,496.0,True,,
3479626,Damilano Barolo Lecinquevigne 2013,2013.0,4.1,580.0,True,most_user_rated,
3871273,Damilano Barolo Lecinquevigne 2012,2012.0,4.1,396.0,True,,
1790904,Damilano Barolo Lecinquevigne 2011,2011.0,4.0,322.0,True,,
2346175,Damilano Barolo Lecinquevigne 2010,2010.0,4.0,225.0,True,,
1274619,Damilano Barolo Lecinquevigne 2009,2009.0,4.0,248.0,True,,
1340272,Damilano Barolo Lecinquevigne 2008,2008.0,4.1,95.0,True,,
1441793,Damilano Barolo Lecinquevigne 2007,2007.0,4.1,122.0,True,,
1274620,Damilano Barolo Lecinquevigne 2006,2006.0,3.9,62.0,True,,
1276846,Damilano Barolo Lecinquevigne 2005,2005.0,3.9,34.0,True,,
102339,Damilano Barolo Lecinquevigne 2004,2004.0,4.2,117.0,True,,
1280430,Damilano Barolo Lecinquevigne 2003,2003.0,4.2,139.0,True,,
1235937,Damilano Barolo Lecinquevigne 2002,2002.0,4.0,22.0,True,,
1852099,Damilano Barolo Lecinquevigne 2001,2001.0,4.2,10.0,True,,
2504536,Damilano Barolo Lecinquevigne 2000,2000.0,3.9,16.0,True,,
158565149,Damilano Barolo Cerequio 2018,2018.0,4.3,18.0,True,,
156152766,Damilano Barolo Cerequio 2017,2017.0,4.1,7.0,True,,
155816825,Damilano Barolo Cerequio 2016,2016.0,4.0,16.0,True,,
56248408,Damilano Barolo Cerequio 2015,2015.0,4.1,35.0,True,,
11304930,Damilano Barolo Cerequio 2014,2014.0,4.2,14.0,True,,
64049063,Damilano Barolo Cerequio 2013,2013.0,4.1,45.0,True,,
30341716,Damilano Barolo Cerequio 2012,2012.0,4.1,26.0,True,,
9851650,Damilano Barolo Cerequio 2011,2011.0,4.3,51.0,True,most_user_rated,
9631732,Damilano Barolo Cerequio 2010,2010.0,4.3,45.0,True,top_ranked,
3551682,Damilano Barolo Cerequio 2009,2009.0,4.3,15.0,True,,
3215591,Damilano Barolo Cerequio 2006,2006.0,4.6,13.0,True,best_user_rated,
162907101,Damilano Barolo Cannubi 2020,2020.0,4.2,14.0,True,,
160085217,Damilano Barolo Cannubi 2019,2019.0,4.3,39.0,True,,
156497191,Damilano Barolo Cannubi 2018,2018.0,4.2,74.0,True,,
152243532,Damilano Barolo Cannubi 2017,2017.0,4.3,66.0,True,,
91830654,Damilano Barolo Cannubi 2016,2016.0,4.3,187.0,True,,
14234268,Damilano Barolo Cannubi 2015,2015.0,4.1,124.0,True,,
7312102,Damilano Barolo Cannubi 2014,2014.0,4.2,106.0,True,,
12173206,Damilano Barolo Cannubi 2013,2013.0,4.1,139.0,True,,
2016000,Damilano Barolo Cannubi 2012,2012.0,4.3,149.0,True,,
2418684,Damilano Barolo Cannubi 2011,2011.0,4.2,141.0,True,,
1956280,Damilano Barolo Cannubi 2010,2010.0,4.3,169.0,True,,
1701001,Damilano Barolo Cannubi 2009,2009.0,4.4,181.0,True,most_user_rated,
1453623,Damilano Barolo Cannubi 2008,2008.0,4.4,140.0,True,,
1311218,Damilano Barolo Cannubi 2007,2007.0,4.1,42.0,True,,
1246784,Damilano Barolo Cannubi 2006,2006.0,4.3,52.0,True,,
1775458,Damilano Barolo Cannubi 2005,2005.0,4.2,45.0,True,,
102337,Damilano Barolo Cannubi 2004,2004.0,4.5,42.0,True,top_ranked,
106144,Damilano Barolo Cannubi 2003,2003.0,4.3,36.0,True,,
1399933,Damilano Barolo Cannubi 2001,2001.0,4.6,9.0,True,best_user_rated,
156499249,Damilano Barolo Brunate 2018,2018.0,4.3,10.0,True,,
156276082,Damilano Barolo Brunate 2017,2017.0,4.4,6.0,True,,
156276203,Damilano Barolo Brunate 2016,2016.0,4.2,23.0,True,,
147603848,Damilano Barolo Brunate 2015,2015.0,4.1,31.0,True,,
4317126,Damilano Barolo Brunate 2014,2014.0,4.3,32.0,True,,
33327281,Damilano Barolo Brunate 2013,2013.0,4.0,35.0,True,,
30341703,Damilano Barolo Brunate 2012,2012.0,4.3,29.0,True,most_user_rated,
19443393,Damilano Barolo Brunate 2011,2011.0,4.0,35.0,True,,
6304578,Damilano Barolo Brunate 2010,2010.0,4.2,39.0,True,,
6346725,Damilano Barolo Brunate 2009,2009.0,4.4,25.0,True,top_ranked,
6308464,Damilano Barolo Brunate 2008,2008.0,4.3,22.0,True,,
9452474,Damilano Barolo Brunate 2007,2007.0,4.4,10.0,True,,
5819127,Damilano Barolo Brunate 2006,2006.0,4.4,30.0,True,best_user_rated,
160216221,Dalla Valle Maya 2019,2019.0,4.7,19.0,True,,
156269970,Dalla Valle Maya 2018,2018.0,4.6,35.0,True,,
152423415,Dalla Valle Maya 2017,2017.0,4.7,16.0,True,,
117003937,Dalla Valle Maya 2016,2016.0,4.7,49.0,True,top_ranked,
39507540,Dalla Valle Maya 2015,2015.0,4.7,28.0,True,,
4107207,Dalla Valle Maya 2014,2014.0,4.5,58.0,True,most_user_rated,
1957147,Dalla Valle Maya 2013,2013.0,4.8,18.0,True,,
1305545,Dalla Valle Maya 2012,2012.0,4.7,21.0,True,,
1313533,Dalla Valle Maya 2011,2011.0,4.6,25.0,True,,
1431283,Dalla Valle Maya 2010,2010.0,4.8,18.0,True,best_user_rated,
2179540,Dalla Valle Maya 2009,2009.0,4.6,31.0,True,latest_available,785.39
1300212,Dalla Valle Maya 2008,2008.0,4.7,37.0,True,,
1327999,Dalla Valle Maya 2007,2007.0,4.8,14.0,True,,
1788921,Dalla Valle Maya 2006,2006.0,4.6,15.0,True,,
118714,Dalla Valle Maya 2002,2002.0,4.6,21.0,True,,
3916975,Dalla Valle Maya 2000,2000.0,4.6,13.0,True,cheapest_available,785.39
3316827,Dalla Valle Maya 1999,1999.0,4.6,14.0,True,,
2321941,Dalla Valle Maya 1998,1998.0,4.5,16.0,True,oldest_available,785.39
2088076,Dalla Valle Maya 1997,1997.0,4.3,22.0,True,,
1737766,Dalla Valle Maya 1996,1996.0,4.6,23.0,True,,
2126222,Dalla Valle Maya 1995,1995.0,4.6,20.0,True,,
2534418,Dalla Valle Maya 1994,1994.0,4.6,25.0,True,critic_favorite,
2258116,Dalla Valle Maya 1993,1993.0,4.6,16.0,True,,
2656806,Dalla Valle Maya 1992,1992.0,4.7,17.0,True,,
1918747,Dalla Valle Maya 1991,1991.0,4.4,11.0,True,,
4333069,Dalla Valle Maya 1990,1990.0,4.5,14.0,True,,
164210456,Dalla Valle Collina 2019,2019.0,4.5,3.0,True,,
156130332,Dalla Valle Collina 2018,2018.0,4.5,40.0,True,top_ranked,
154758001,Dalla Valle Collina 2017,2017.0,4.5,37.0,True,,
154575830,Dalla Valle Collina 2016,2016.0,4.4,67.0,True,most_user_rated,153.99
142322541,Dalla Valle Collina 2015,2015.0,4.3,18.0,True,,
92431854,Dalla Valle Collina 2014,2014.0,4.4,33.0,True,,
19700014,Dalla Valle Collina 2013,2013.0,4.3,11.0,True,,
6034133,Dalla Valle Collina 2012,2012.0,4.6,41.0,True,best_user_rated,
4560887,Dalla Valle Collina 2011,2011.0,4.4,66.0,True,,
2769237,Dalla Valle Collina 2010,2010.0,4.5,15.0,True,,
1885147,Dalla Valle Collina 2009,2009.0,4.6,19.0,True,price_qpr,153.99
160124702,Dalla Valle Cabernet Sauvignon 2019,2019.0,4.6,18.0,True,,
156595341,Dalla Valle Cabernet Sauvignon 2018,2018.0,4.4,20.0,True,,
152649204,Dalla Valle Cabernet Sauvignon 2017,2017.0,4.6,20.0,True,,
146770081,Dalla Valle Cabernet Sauvignon 2016,2016.0,4.5,31.0,True,,
16495180,Dalla Valle Cabernet Sauvignon 2015,2015.0,4.5,26.0,True,,
30283402,Dalla Valle Cabernet Sauvignon 2014,2014.0,4.6,28.0,True,,
30283285,Dalla Valle Cabernet Sauvignon 2013,2013.0,4.4,38.0,True,,
1431253,Dalla Valle Cabernet Sauvignon 2012,2012.0,4.6,44.0,True,,
1313663,Dalla Valle Cabernet Sauvignon 2011,2011.0,4.5,54.0,True,most_user_rated,
3389175,Dalla Valle Cabernet Sauvignon 2010,2010.0,4.5,22.0,True,critic_favorite,
2157510,Dalla Valle Cabernet Sauvignon 2009,2009.0,4.7,34.0,True,top_ranked,
1450046,Dalla Valle Cabernet Sauvignon 2008,2008.0,4.4,14.0,True,,
